Model,Scope,Discount,Year,SCC
PAGE,Global,0.03,2040,49.53130968
PAGE,Global,0.05,2040,41.65260405
PAGE,Global,0.025,2040,49.31276835
PAGE,Global,0.03,2040,46.95608448
PAGE,Global,0.05,2040,41.35426117
PAGE,Global,0.025,2040,49.60941609
PAGE,Global,0.03,2040,50.95397168
PAGE,Global,0.05,2040,39.18191781
PAGE,Global,0.025,2040,51.62334423
PAGE,Global,0.03,2040,48.00093145
PAGE,Global,0.05,2040,39.75577052
PAGE,Global,0.025,2040,45.81518349
PAGE,Global,0.03,2040,51.81250824
PAGE,Global,0.05,2040,38.5089147
PAGE,Global,0.025,2040,51.36847755
PAGE,Global,0.03,2040,48.35513701
PAGE,Global,0.05,2040,40.46093637
PAGE,Global,0.025,2040,51.4769185
PAGE,Global,0.03,2040,51.64522
PAGE,Global,0.05,2040,42.82756615
PAGE,Global,0.025,2040,49.44419165
PAGE,Global,0.03,2040,48.35580435
PAGE,Global,0.05,2040,37.72288045
PAGE,Global,0.025,2040,52.77170571
PAGE,Global,0.03,2040,51.34519101
PAGE,Global,0.05,2040,37.55675753
PAGE,Global,0.025,2040,51.70501866
PAGE,Global,0.03,2040,48.7703103
PAGE,Global,0.05,2040,39.45445556
PAGE,Global,0.025,2040,50.31569955
PAGE,Global,0.03,2040,50.73049031
PAGE,Global,0.05,2040,40.85003319
PAGE,Global,0.025,2040,52.76511481
PAGE,Global,0.03,2040,50.47526458
PAGE,Global,0.05,2040,39.87834428
PAGE,Global,0.025,2040,50.95818092
PAGE,Global,0.03,2040,49.90756929
PAGE,Global,0.05,2040,39.8979722
PAGE,Global,0.025,2040,53.09369007
PAGE,Global,0.03,2040,50.03137219
PAGE,Global,0.05,2040,41.60556152
PAGE,Global,0.025,2040,50.09055111
PAGE,Global,0.03,2040,48.91651179
PAGE,Global,0.05,2040,39.52461166
PAGE,Global,0.025,2040,48.09404806
PAGE,Global,0.03,2040,54.0698507
PAGE,Global,0.05,2040,38.8478399
PAGE,Global,0.025,2040,49.14835631
PAGE,Global,0.03,2040,50.21797396
PAGE,Global,0.05,2040,39.26163909
PAGE,Global,0.025,2040,49.36414212
PAGE,Global,0.03,2040,46.2328775
PAGE,Global,0.05,2040,38.51539351
PAGE,Global,0.025,2040,49.68142125
PAGE,Global,0.03,2040,48.61949843
PAGE,Global,0.05,2040,39.2602759
PAGE,Global,0.025,2040,50.9373056
PAGE,Global,0.03,2040,49.50054058
PAGE,Global,0.05,2040,41.74491524
PAGE,Global,0.025,2040,52.35211519
PAGE,Global,0.03,2040,52.33459054
PAGE,Global,0.05,2040,41.66363773
PAGE,Global,0.025,2040,50.56141607
PAGE,Global,0.03,2040,50.35833868
PAGE,Global,0.05,2040,39.89870686
PAGE,Global,0.025,2040,53.51327128
PAGE,Global,0.03,2040,49.84103722
PAGE,Global,0.05,2040,38.50368682
PAGE,Global,0.025,2040,48.80464602
PAGE,Global,0.03,2040,51.18801609
PAGE,Global,0.05,2040,42.22125112
PAGE,Global,0.025,2040,46.27997094
PAGE,Global,0.03,2040,51.22102338
PAGE,Global,0.05,2040,43.40952455
PAGE,Global,0.025,2040,51.12380056
PAGE,Global,0.03,2040,49.49054341
PAGE,Global,0.05,2040,40.34421538
PAGE,Global,0.025,2040,51.37221879
PAGE,Global,0.03,2040,47.10720143
PAGE,Global,0.05,2040,39.45108037
PAGE,Global,0.025,2040,50.8696038
PAGE,Global,0.03,2040,51.17699633
PAGE,Global,0.05,2040,40.93591226
PAGE,Global,0.025,2040,50.42239322
PAGE,Global,0.03,2040,49.79470045
PAGE,Global,0.05,2040,39.71942777
PAGE,Global,0.025,2040,48.87444784
PAGE,Global,0.03,2040,51.40474067
PAGE,Global,0.05,2040,43.49174552
PAGE,Global,0.025,2040,50.23578685
PAGE,Global,0.03,2040,51.07973426
PAGE,Global,0.05,2040,39.52253756
PAGE,Global,0.025,2040,49.31078895
PAGE,Global,0.03,2040,47.80283079
PAGE,Global,0.05,2040,41.3604317
PAGE,Global,0.025,2040,50.99647547
PAGE,Global,0.03,2040,48.15944085
PAGE,Global,0.05,2040,40.97444835
PAGE,Global,0.025,2040,47.45111752
PAGE,Global,0.03,2040,51.02761248
PAGE,Global,0.05,2040,40.03463415
PAGE,Global,0.025,2040,50.81836844
PAGE,Global,0.03,2040,50.16681563
PAGE,Global,0.05,2040,41.26858869
PAGE,Global,0.025,2040,51.09228119
PAGE,Global,0.03,2040,45.85792911
PAGE,Global,0.05,2040,42.71799735
PAGE,Global,0.025,2040,49.00816679
PAGE,Global,0.03,2040,48.52069372
PAGE,Global,0.05,2040,40.91312607
PAGE,Global,0.025,2040,51.17403378
PAGE,Global,0.03,2040,47.74786312
PAGE,Global,0.05,2040,39.08680372
PAGE,Global,0.025,2040,49.61155695
PAGE,Global,0.03,2040,43.07805197
PAGE,Global,0.05,2040,42.47685372
PAGE,Global,0.025,2040,46.98797684
PAGE,Global,0.03,2040,48.54988868
PAGE,Global,0.05,2040,41.90872521
PAGE,Global,0.025,2040,52.84319465
PAGE,Global,0.03,2040,51.82090982
PAGE,Global,0.05,2040,38.16666197
PAGE,Global,0.025,2040,51.04830757
PAGE,Global,0.03,2040,49.67765007
PAGE,Global,0.05,2040,38.12679197
PAGE,Global,0.025,2040,49.94017818
PAGE,Global,0.03,2040,51.31753215
PAGE,Global,0.05,2040,41.15462693
PAGE,Global,0.025,2040,44.85531023
PAGE,Global,0.03,2040,47.93343463
PAGE,Global,0.05,2040,38.57947915
PAGE,Global,0.025,2040,47.30281635
PAGE,Global,0.03,2040,48.89454654
PAGE,Global,0.05,2040,38.97512119
PAGE,Global,0.025,2040,51.48321698
PAGE,Global,0.03,2040,51.94012885
PAGE,Global,0.05,2040,43.31157073
PAGE,Global,0.025,2040,50.47288796
PAGE,Global,0.03,2040,48.99566842
PAGE,Global,0.05,2040,42.39155704
PAGE,Global,0.025,2040,53.26459245
PAGE,Global,0.03,2040,47.9915176
PAGE,Global,0.05,2040,37.80362089
PAGE,Global,0.025,2040,48.69193431
PAGE,Global,0.03,2040,47.4711314
PAGE,Global,0.05,2040,41.94049913
PAGE,Global,0.025,2040,49.0657337
PAGE,Global,0.03,2040,49.38734194
PAGE,Global,0.05,2040,42.92577923
PAGE,Global,0.025,2040,49.23192127
PAGE,Global,0.03,2040,49.36761823
PAGE,Global,0.05,2040,36.62370591
PAGE,Global,0.025,2040,51.07479188
PAGE,Global,0.03,2040,55.17847399
PAGE,Global,0.05,2040,37.94593647
PAGE,Global,0.025,2040,49.16496974
PAGE,Global,0.03,2040,51.89687045
PAGE,Global,0.05,2040,41.24205047
PAGE,Global,0.025,2040,51.66526307
PAGE,Global,0.03,2040,51.79413744
PAGE,Global,0.05,2040,38.75730662
PAGE,Global,0.025,2040,49.97372531
PAGE,Global,0.03,2040,48.25797718
PAGE,Global,0.05,2040,38.04850284
PAGE,Global,0.025,2040,46.13523179
PAGE,Global,0.03,2040,47.28312942
PAGE,Global,0.05,2040,39.63869272
PAGE,Global,0.025,2040,49.56558912
PAGE,Global,0.03,2040,50.46224171
PAGE,Global,0.05,2040,42.64414309
PAGE,Global,0.025,2040,47.75869885
PAGE,Global,0.03,2040,51.92931027
PAGE,Global,0.05,2040,37.88250563
PAGE,Global,0.025,2040,52.31232689
PAGE,Global,0.03,2040,51.29777925
PAGE,Global,0.05,2040,39.07827435
PAGE,Global,0.025,2040,50.23567173
PAGE,Global,0.03,2040,51.58588929
PAGE,Global,0.05,2040,38.14095595
PAGE,Global,0.025,2040,49.2853026
PAGE,Global,0.03,2040,50.40252328
PAGE,Global,0.05,2040,39.87118436
PAGE,Global,0.025,2040,52.12259924
PAGE,Global,0.03,2040,53.26120527
PAGE,Global,0.05,2040,38.59029368
PAGE,Global,0.025,2040,53.6319057
PAGE,Global,0.03,2040,49.44571786
PAGE,Global,0.05,2040,35.69298418
PAGE,Global,0.025,2040,49.57670784
PAGE,Global,0.03,2040,49.21728845
PAGE,Global,0.05,2040,39.75998585
PAGE,Global,0.025,2040,49.68989058
PAGE,Global,0.03,2040,49.49604753
PAGE,Global,0.05,2040,38.31154183
PAGE,Global,0.025,2040,50.58169389
PAGE,Global,0.03,2040,50.72673822
PAGE,Global,0.05,2040,38.89020659
PAGE,Global,0.025,2040,50.83368457
PAGE,Global,0.03,2040,50.0757176
PAGE,Global,0.05,2040,39.77382485
PAGE,Global,0.025,2040,49.10939894
PAGE,Global,0.03,2040,48.11462486
PAGE,Global,0.05,2040,40.00720496
PAGE,Global,0.025,2040,52.14517996
PAGE,Global,0.03,2040,48.55453192
PAGE,Global,0.05,2040,39.75684235
PAGE,Global,0.025,2040,52.85206036
PAGE,Global,0.03,2040,46.78235922
PAGE,Global,0.05,2040,40.19908162
PAGE,Global,0.025,2040,51.27335494
PAGE,Global,0.03,2040,52.80961834
PAGE,Global,0.05,2040,40.88464733
PAGE,Global,0.025,2040,51.92429965
PAGE,Global,0.03,2040,50.02117597
PAGE,Global,0.05,2040,39.99674086
PAGE,Global,0.025,2040,53.39650465
PAGE,Global,0.03,2040,51.52114251
PAGE,Global,0.05,2040,39.40262036
PAGE,Global,0.025,2040,53.65187303
PAGE,Global,0.03,2040,50.64951063
PAGE,Global,0.05,2040,39.86625657
PAGE,Global,0.025,2040,50.98725533
PAGE,Global,0.03,2040,49.66055715
PAGE,Global,0.05,2040,41.24834618
PAGE,Global,0.025,2040,49.00175254
PAGE,Global,0.03,2040,48.02720759
PAGE,Global,0.05,2040,40.81984876
PAGE,Global,0.025,2040,49.21134684
PAGE,Global,0.03,2040,47.94338895
PAGE,Global,0.05,2040,39.16051647
PAGE,Global,0.025,2040,49.86684626
PAGE,Global,0.03,2040,51.10891685
PAGE,Global,0.05,2040,39.58954701
PAGE,Global,0.025,2040,51.53874429
PAGE,Global,0.03,2040,49.22326628
PAGE,Global,0.05,2040,40.10121841
PAGE,Global,0.025,2040,51.94406232
PAGE,Global,0.03,2040,49.37377307
PAGE,Global,0.05,2040,42.91194316
PAGE,Global,0.025,2040,50.09502356
PAGE,Global,0.03,2040,51.46566488
PAGE,Global,0.05,2040,40.54490891
PAGE,Global,0.025,2040,51.50403657
PAGE,Global,0.03,2040,51.28290056
PAGE,Global,0.05,2040,39.70770652
PAGE,Global,0.025,2040,52.69622999
PAGE,Global,0.03,2040,48.85065567
PAGE,Global,0.05,2040,39.65642906
PAGE,Global,0.025,2040,48.85262294
PAGE,Global,0.03,2040,49.54679868
PAGE,Global,0.05,2040,39.34724067
PAGE,Global,0.025,2040,53.19346806
PAGE,Global,0.03,2040,49.02088732
PAGE,Global,0.05,2040,39.19841427
PAGE,Global,0.025,2040,50.75286472
PAGE,Global,0.03,2040,48.41666621
PAGE,Global,0.05,2040,39.92904532
PAGE,Global,0.025,2040,48.62294376
PAGE,Global,0.03,2040,48.76790021
PAGE,Global,0.05,2040,40.64387926
PAGE,Global,0.025,2040,46.86874197
PAGE,Global,0.03,2040,51.69436279
PAGE,Global,0.05,2040,38.21517612
PAGE,Global,0.025,2040,50.45583039
PAGE,Global,0.03,2040,50.38706027
PAGE,Global,0.05,2040,39.00528717
PAGE,Global,0.025,2040,49.4555059
PAGE,Global,0.03,2040,51.53684209
PAGE,Global,0.05,2040,41.07041717
PAGE,Global,0.025,2040,50.74049317
PAGE,Global,0.03,2040,49.2385222
PAGE,Global,0.05,2040,38.78853822
PAGE,Global,0.025,2040,48.21135575
PAGE,Global,0.03,2040,48.25901978
PAGE,Global,0.05,2040,39.19898142
PAGE,Global,0.025,2040,50.23146879
PAGE,Global,0.03,2040,51.32998028
PAGE,Global,0.05,2040,38.70506993
PAGE,Global,0.025,2041,50.81706186
PAGE,Global,0.03,2041,50.54355381
PAGE,Global,0.05,2041,44.24514073
PAGE,Global,0.025,2041,52.88814997
PAGE,Global,0.03,2041,48.64594497
PAGE,Global,0.05,2041,43.36407271
PAGE,Global,0.025,2041,53.19226513
PAGE,Global,0.03,2041,47.89345335
PAGE,Global,0.05,2041,40.14382475
PAGE,Global,0.025,2041,48.19584103
PAGE,Global,0.03,2041,48.70757547
PAGE,Global,0.05,2041,39.1488886
PAGE,Global,0.025,2041,52.17824454
PAGE,Global,0.03,2041,51.87775118
PAGE,Global,0.05,2041,40.77052894
PAGE,Global,0.025,2041,51.30054174
PAGE,Global,0.03,2041,47.58709203
PAGE,Global,0.05,2041,39.47344596
PAGE,Global,0.025,2041,52.83792376
PAGE,Global,0.03,2041,49.65399042
PAGE,Global,0.05,2041,40.74178066
PAGE,Global,0.025,2041,52.97684422
PAGE,Global,0.03,2041,50.74851531
PAGE,Global,0.05,2041,37.98308551
PAGE,Global,0.025,2041,54.30330521
PAGE,Global,0.03,2041,52.29735768
PAGE,Global,0.05,2041,38.87427735
PAGE,Global,0.025,2041,55.25228019
PAGE,Global,0.03,2041,50.46270261
PAGE,Global,0.05,2041,42.32428354
PAGE,Global,0.025,2041,50.18320149
PAGE,Global,0.03,2041,53.34254368
PAGE,Global,0.05,2041,39.82041989
PAGE,Global,0.025,2041,49.9149476
PAGE,Global,0.03,2041,53.05403019
PAGE,Global,0.05,2041,43.04769979
PAGE,Global,0.025,2041,51.5029453
PAGE,Global,0.03,2041,51.60051198
PAGE,Global,0.05,2041,37.79382631
PAGE,Global,0.025,2041,53.56989799
PAGE,Global,0.03,2041,51.01903839
PAGE,Global,0.05,2041,42.99100739
PAGE,Global,0.025,2041,50.05258128
PAGE,Global,0.03,2041,46.29311026
PAGE,Global,0.05,2041,40.01331048
PAGE,Global,0.025,2041,52.01394059
PAGE,Global,0.03,2041,51.34679903
PAGE,Global,0.05,2041,40.68144596
PAGE,Global,0.025,2041,51.81872248
PAGE,Global,0.03,2041,52.73175392
PAGE,Global,0.05,2041,40.38732418
PAGE,Global,0.025,2041,51.83006706
PAGE,Global,0.03,2041,52.11620362
PAGE,Global,0.05,2041,39.67839612
PAGE,Global,0.025,2041,51.11002543
PAGE,Global,0.03,2041,51.10824891
PAGE,Global,0.05,2041,42.46453815
PAGE,Global,0.025,2041,54.91727598
PAGE,Global,0.03,2041,54.38012083
PAGE,Global,0.05,2041,41.47790171
PAGE,Global,0.025,2041,52.6038143
PAGE,Global,0.03,2041,51.31358329
PAGE,Global,0.05,2041,39.29427166
PAGE,Global,0.025,2041,48.50423619
PAGE,Global,0.03,2041,49.75454322
PAGE,Global,0.05,2041,40.0631398
PAGE,Global,0.025,2041,56.97816379
PAGE,Global,0.03,2041,48.93190102
PAGE,Global,0.05,2041,40.23477737
PAGE,Global,0.025,2041,51.12738738
PAGE,Global,0.03,2041,48.549625
PAGE,Global,0.05,2041,41.64572387
PAGE,Global,0.025,2041,52.69015506
PAGE,Global,0.03,2041,51.53025302
PAGE,Global,0.05,2041,40.16761161
PAGE,Global,0.025,2041,50.05420725
PAGE,Global,0.03,2041,51.76748591
PAGE,Global,0.05,2041,42.47092468
PAGE,Global,0.025,2041,50.47945724
PAGE,Global,0.03,2041,53.7982854
PAGE,Global,0.05,2041,39.3043938
PAGE,Global,0.025,2041,53.17918832
PAGE,Global,0.03,2041,51.10158411
PAGE,Global,0.05,2041,41.15808783
PAGE,Global,0.025,2041,49.12358546
PAGE,Global,0.03,2041,52.21798491
PAGE,Global,0.05,2041,42.36567781
PAGE,Global,0.025,2041,47.11968812
PAGE,Global,0.03,2041,51.90197916
PAGE,Global,0.05,2041,39.36241268
PAGE,Global,0.025,2041,55.73379927
PAGE,Global,0.03,2041,50.2888037
PAGE,Global,0.05,2041,40.9747965
PAGE,Global,0.025,2041,52.88190331
PAGE,Global,0.03,2041,47.422184
PAGE,Global,0.05,2041,41.93612621
PAGE,Global,0.025,2041,51.61636729
PAGE,Global,0.03,2041,54.46717981
PAGE,Global,0.05,2041,42.56536816
PAGE,Global,0.025,2041,49.03008076
PAGE,Global,0.03,2041,51.56323586
PAGE,Global,0.05,2041,39.35899049
PAGE,Global,0.025,2041,52.12190288
PAGE,Global,0.03,2041,51.87670728
PAGE,Global,0.05,2041,39.71918941
PAGE,Global,0.025,2041,52.62730293
PAGE,Global,0.03,2041,53.59914623
PAGE,Global,0.05,2041,40.0748233
PAGE,Global,0.025,2041,49.00381214
PAGE,Global,0.03,2041,52.46654901
PAGE,Global,0.05,2041,43.1699006
PAGE,Global,0.025,2041,56.32334517
PAGE,Global,0.03,2041,52.22801761
PAGE,Global,0.05,2041,40.36627513
PAGE,Global,0.025,2041,53.39128502
PAGE,Global,0.03,2041,46.44392986
PAGE,Global,0.05,2041,38.49333824
PAGE,Global,0.025,2041,54.48947504
PAGE,Global,0.03,2041,51.7322656
PAGE,Global,0.05,2041,40.95290051
PAGE,Global,0.025,2041,51.01096911
PAGE,Global,0.03,2041,53.53686892
PAGE,Global,0.05,2041,43.21695792
PAGE,Global,0.025,2041,52.14082792
PAGE,Global,0.03,2041,50.96718255
PAGE,Global,0.05,2041,39.7614805
PAGE,Global,0.025,2041,53.62965428
PAGE,Global,0.03,2041,51.79055679
PAGE,Global,0.05,2041,40.33634172
PAGE,Global,0.025,2041,51.86318278
PAGE,Global,0.03,2041,53.89014979
PAGE,Global,0.05,2041,40.23002467
PAGE,Global,0.025,2041,49.93639624
PAGE,Global,0.03,2041,49.91827948
PAGE,Global,0.05,2041,42.87916048
PAGE,Global,0.025,2041,51.55736733
PAGE,Global,0.03,2041,47.23368527
PAGE,Global,0.05,2041,43.42290047
PAGE,Global,0.025,2041,52.96257482
PAGE,Global,0.03,2041,49.10895809
PAGE,Global,0.05,2041,43.71690973
PAGE,Global,0.025,2041,49.47999423
PAGE,Global,0.03,2041,53.41508062
PAGE,Global,0.05,2041,40.7785152
PAGE,Global,0.025,2041,48.8335122
PAGE,Global,0.03,2041,50.19230334
PAGE,Global,0.05,2041,38.01868375
PAGE,Global,0.025,2041,51.16173213
PAGE,Global,0.03,2041,52.50504085
PAGE,Global,0.05,2041,40.27609084
PAGE,Global,0.025,2041,51.27695155
PAGE,Global,0.03,2041,50.11912057
PAGE,Global,0.05,2041,39.86820354
PAGE,Global,0.025,2041,50.24083485
PAGE,Global,0.03,2041,49.79259572
PAGE,Global,0.05,2041,40.55243437
PAGE,Global,0.025,2041,52.63362131
PAGE,Global,0.03,2041,51.10479598
PAGE,Global,0.05,2041,37.91917261
PAGE,Global,0.025,2041,48.48326243
PAGE,Global,0.03,2041,55.42884879
PAGE,Global,0.05,2041,38.79579139
PAGE,Global,0.025,2041,50.06239651
PAGE,Global,0.03,2041,52.50249432
PAGE,Global,0.05,2041,39.31824321
PAGE,Global,0.025,2041,49.11927974
PAGE,Global,0.03,2041,49.87339163
PAGE,Global,0.05,2041,39.44425599
PAGE,Global,0.025,2041,51.46205891
PAGE,Global,0.03,2041,51.39750436
PAGE,Global,0.05,2041,39.22313371
PAGE,Global,0.025,2041,48.25776684
PAGE,Global,0.03,2041,51.73255483
PAGE,Global,0.05,2041,39.69230372
PAGE,Global,0.025,2041,56.83285662
PAGE,Global,0.03,2041,50.54744629
PAGE,Global,0.05,2041,39.70315374
PAGE,Global,0.025,2041,52.4129863
PAGE,Global,0.03,2041,55.39636122
PAGE,Global,0.05,2041,41.39814685
PAGE,Global,0.025,2041,51.56656459
PAGE,Global,0.03,2041,52.91559324
PAGE,Global,0.05,2041,41.04178834
PAGE,Global,0.025,2041,48.72065985
PAGE,Global,0.03,2041,47.94753884
PAGE,Global,0.05,2041,40.45117933
PAGE,Global,0.025,2041,51.18862222
PAGE,Global,0.03,2041,55.60948185
PAGE,Global,0.05,2041,43.65809834
PAGE,Global,0.025,2041,52.457381
PAGE,Global,0.03,2041,49.88212277
PAGE,Global,0.05,2041,42.14771005
PAGE,Global,0.025,2041,54.73563461
PAGE,Global,0.03,2041,51.1130413
PAGE,Global,0.05,2041,40.12430972
PAGE,Global,0.025,2041,48.75860357
PAGE,Global,0.03,2041,49.52995211
PAGE,Global,0.05,2041,38.23290087
PAGE,Global,0.025,2041,49.3305439
PAGE,Global,0.03,2041,50.43471209
PAGE,Global,0.05,2041,39.22060378
PAGE,Global,0.025,2041,49.45978167
PAGE,Global,0.03,2041,48.40191252
PAGE,Global,0.05,2041,38.73016597
PAGE,Global,0.025,2041,53.32396682
PAGE,Global,0.03,2041,52.44236365
PAGE,Global,0.05,2041,42.00272271
PAGE,Global,0.025,2041,50.42481681
PAGE,Global,0.03,2041,49.82913911
PAGE,Global,0.05,2041,43.37674138
PAGE,Global,0.025,2041,55.50225937
PAGE,Global,0.03,2041,50.54088534
PAGE,Global,0.05,2041,39.53198598
PAGE,Global,0.025,2041,52.12250086
PAGE,Global,0.03,2041,50.88205531
PAGE,Global,0.05,2041,38.98032201
PAGE,Global,0.025,2041,49.98009176
PAGE,Global,0.03,2041,53.16028337
PAGE,Global,0.05,2041,41.0701161
PAGE,Global,0.025,2041,52.06003254
PAGE,Global,0.03,2041,47.66394732
PAGE,Global,0.05,2041,39.15748257
PAGE,Global,0.025,2041,52.95963604
PAGE,Global,0.03,2041,49.34005616
PAGE,Global,0.05,2041,39.43060464
PAGE,Global,0.025,2041,50.7468892
PAGE,Global,0.03,2041,51.35434881
PAGE,Global,0.05,2041,40.84214785
PAGE,Global,0.025,2041,53.31579221
PAGE,Global,0.03,2041,47.29565702
PAGE,Global,0.05,2041,38.44769517
PAGE,Global,0.025,2041,52.19212638
PAGE,Global,0.03,2041,48.35138884
PAGE,Global,0.05,2041,39.80981929
PAGE,Global,0.025,2041,52.43075799
PAGE,Global,0.03,2041,56.86290504
PAGE,Global,0.05,2041,39.59752852
PAGE,Global,0.025,2041,53.6258475
PAGE,Global,0.03,2041,50.16934761
PAGE,Global,0.05,2041,44.66711366
PAGE,Global,0.025,2041,53.60802881
PAGE,Global,0.03,2041,54.06548394
PAGE,Global,0.05,2041,40.84067679
PAGE,Global,0.025,2041,56.95824858
PAGE,Global,0.03,2041,48.4391454
PAGE,Global,0.05,2041,40.97022546
PAGE,Global,0.025,2041,54.96983895
PAGE,Global,0.03,2041,46.28692326
PAGE,Global,0.05,2041,40.10495105
PAGE,Global,0.025,2041,52.15151772
PAGE,Global,0.03,2041,53.55470907
PAGE,Global,0.05,2041,40.72194631
PAGE,Global,0.025,2041,50.03258899
PAGE,Global,0.03,2041,47.38462938
PAGE,Global,0.05,2041,40.47857917
PAGE,Global,0.025,2041,54.7012222
PAGE,Global,0.03,2041,48.54083757
PAGE,Global,0.05,2041,42.63803345
PAGE,Global,0.025,2041,54.24049163
PAGE,Global,0.03,2041,50.1749198
PAGE,Global,0.05,2041,43.60405378
PAGE,Global,0.025,2041,51.24877395
PAGE,Global,0.03,2041,48.16906434
PAGE,Global,0.05,2041,38.77905263
PAGE,Global,0.025,2041,52.99623606
PAGE,Global,0.03,2041,50.33672623
PAGE,Global,0.05,2041,41.80526029
PAGE,Global,0.025,2041,49.76799054
PAGE,Global,0.03,2041,50.05506205
PAGE,Global,0.05,2041,41.03440926
PAGE,Global,0.025,2041,54.15721889
PAGE,Global,0.03,2041,51.94454129
PAGE,Global,0.05,2041,40.58421362
PAGE,Global,0.025,2041,55.59303732
PAGE,Global,0.03,2041,51.03403471
PAGE,Global,0.05,2041,42.36072415
PAGE,Global,0.025,2041,51.36666948
PAGE,Global,0.03,2041,49.50770578
PAGE,Global,0.05,2041,41.43922093
PAGE,Global,0.025,2041,54.46771198
PAGE,Global,0.03,2041,50.69146267
PAGE,Global,0.05,2041,41.21170746
PAGE,Global,0.025,2041,53.20212031
PAGE,Global,0.03,2041,53.84065498
PAGE,Global,0.05,2041,40.14629086
PAGE,Global,0.025,2041,52.97386273
PAGE,Global,0.03,2041,50.81917315
PAGE,Global,0.05,2041,39.71569614
PAGE,Global,0.025,2041,49.96915725
PAGE,Global,0.03,2041,47.11925369
PAGE,Global,0.05,2041,40.37379585
PAGE,Global,0.025,2041,52.49441555
PAGE,Global,0.03,2041,48.45483845
PAGE,Global,0.05,2041,40.35759234
PAGE,Global,0.025,2041,48.33956109
PAGE,Global,0.03,2041,51.5645109
PAGE,Global,0.05,2041,41.07476335
PAGE,Global,0.025,2041,50.32337282
PAGE,Global,0.03,2041,50.59296702
PAGE,Global,0.05,2041,42.32695693
PAGE,Global,0.025,2042,51.80633219
PAGE,Global,0.03,2042,55.70862164
PAGE,Global,0.05,2042,42.88427129
PAGE,Global,0.025,2042,49.6104465
PAGE,Global,0.03,2042,50.18049817
PAGE,Global,0.05,2042,42.81131545
PAGE,Global,0.025,2042,51.024451
PAGE,Global,0.03,2042,58.50474913
PAGE,Global,0.05,2042,41.65920438
PAGE,Global,0.025,2042,51.54710476
PAGE,Global,0.03,2042,52.67006427
PAGE,Global,0.05,2042,42.22575215
PAGE,Global,0.025,2042,53.23060104
PAGE,Global,0.03,2042,52.26921784
PAGE,Global,0.05,2042,40.92966645
PAGE,Global,0.025,2042,52.39325244
PAGE,Global,0.03,2042,54.0420143
PAGE,Global,0.05,2042,42.77632842
PAGE,Global,0.025,2042,51.18778175
PAGE,Global,0.03,2042,54.17932228
PAGE,Global,0.05,2042,40.43750725
PAGE,Global,0.025,2042,53.25643517
PAGE,Global,0.03,2042,55.15085475
PAGE,Global,0.05,2042,41.79958717
PAGE,Global,0.025,2042,51.22357115
PAGE,Global,0.03,2042,54.40608258
PAGE,Global,0.05,2042,38.7784045
PAGE,Global,0.025,2042,53.31699143
PAGE,Global,0.03,2042,53.90024204
PAGE,Global,0.05,2042,40.52383838
PAGE,Global,0.025,2042,52.21105402
PAGE,Global,0.03,2042,51.33647406
PAGE,Global,0.05,2042,42.69140847
PAGE,Global,0.025,2042,54.47000614
PAGE,Global,0.03,2042,52.00908548
PAGE,Global,0.05,2042,41.52164862
PAGE,Global,0.025,2042,54.13386056
PAGE,Global,0.03,2042,52.60897149
PAGE,Global,0.05,2042,39.83585243
PAGE,Global,0.025,2042,46.80090501
PAGE,Global,0.03,2042,55.78700867
PAGE,Global,0.05,2042,42.21204675
PAGE,Global,0.025,2042,55.16745561
PAGE,Global,0.03,2042,52.63084958
PAGE,Global,0.05,2042,41.01975026
PAGE,Global,0.025,2042,51.51520529
PAGE,Global,0.03,2042,49.09126614
PAGE,Global,0.05,2042,42.90986258
PAGE,Global,0.025,2042,51.21889933
PAGE,Global,0.03,2042,54.72378661
PAGE,Global,0.05,2042,43.28367358
PAGE,Global,0.025,2042,51.99604545
PAGE,Global,0.03,2042,51.05407398
PAGE,Global,0.05,2042,37.73502978
PAGE,Global,0.025,2042,50.24269607
PAGE,Global,0.03,2042,54.60153732
PAGE,Global,0.05,2042,42.48019021
PAGE,Global,0.025,2042,52.08370872
PAGE,Global,0.03,2042,50.82678829
PAGE,Global,0.05,2042,40.52164113
PAGE,Global,0.025,2042,51.94077117
PAGE,Global,0.03,2042,53.53952607
PAGE,Global,0.05,2042,43.05057587
PAGE,Global,0.025,2042,54.24684973
PAGE,Global,0.03,2042,53.34609421
PAGE,Global,0.05,2042,40.97479134
PAGE,Global,0.025,2042,50.49432797
PAGE,Global,0.03,2042,52.18774668
PAGE,Global,0.05,2042,42.16292831
PAGE,Global,0.025,2042,51.33156831
PAGE,Global,0.03,2042,50.03277761
